recording,ordinal,frame,source_video,source_sha256,method,review_status,overlay_enabled,reference_geometry_status,reference_frame,reference_geometry_provenance,operational_consensus,operational_status,proposal_selected,consensus_disagreement_cells,minimum_temporal_step_inliers,minimum_temporal_step_inlier_ratio
E6C3-1L,31,909,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,1,1105,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,2,1110,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,3,1114,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,4,1117,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,5,1123,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,6,1129,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,7,1135,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,8,1141,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,9,1147,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,10,1153,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,11,1159,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,12,1165,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,13,1172,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,14,1177,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,15,1183,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,16,1189,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,17,1195,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,18,1201,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,19,1207,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,20,1213,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,21,1219,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,22,1225,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,23,1231,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,24,1237,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,25,1243,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,26,1249,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,27,1255,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,28,1261,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-2,29,1267,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,1,1037,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,2,1043,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,3,1049,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,4,1056,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,5,1057,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,6,1063,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,7,1069,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,8,1074,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,9,1080,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,10,1087,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,11,1097,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,12,1098,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,13,1104,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,14,1110,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,15,1116,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,16,1122,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,17,1128,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,18,1134,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,19,1140,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,20,1146,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,21,1152,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,22,1158,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,23,1164,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,24,1170,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,25,1176,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,26,1182,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,27,1188,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,28,1194,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,29,1200,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,30,1208,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,31,1211,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,32,1218,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,33,1225,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,34,1230,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,35,1237,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-9,36,1242,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C4-13,1,415,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,415,manually-reviewed-hybrid-spike-reference-v1,False,reviewed reference seed; independent target review still required,reviewed reference seed,,,
E6C4-13,2,420,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,415,manually-reviewed-hybrid-spike-reference-v1,False,rejected: direct and temporal geometry disagree,,0.8289,498,0.3813
E6C4-13,3,424,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,415,manually-reviewed-hybrid-spike-reference-v1,False,rejected: direct and temporal geometry disagree,,0.8977,727,0.5318
E6C4-13,4,429,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,415,manually-reviewed-hybrid-spike-reference-v1,True,consensus candidate; manual review required,all-feature temporal similarity chain,0.0434,748,0.5862
E6C4-13,5,430,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,415,manually-reviewed-hybrid-spike-reference-v1,True,consensus candidate; manual review required,all-feature temporal similarity chain,0.0388,708,0.6051
E6C4-13,6,439,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,415,manually-reviewed-hybrid-spike-reference-v1,True,consensus candidate; manual review required,all-feature temporal similarity chain,0.0478,675,0.6043
E6C4-13,7,444,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,415,manually-reviewed-hybrid-spike-reference-v1,True,consensus candidate; manual review required,all-feature temporal similarity chain,0.0893,675,0.6043
E6C4-13,8,445,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,415,manually-reviewed-hybrid-spike-reference-v1,True,consensus candidate; manual review required,all-feature temporal similarity chain,0.0911,675,0.6043
E6C4-13,9,450,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,415,manually-reviewed-hybrid-spike-reference-v1,True,consensus candidate; manual review required,all-feature temporal similarity chain,0.1114,675,0.6043
E6C4-13,10,455,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,415,manually-reviewed-hybrid-spike-reference-v1,True,consensus candidate; manual review required,all-feature temporal similarity chain,0.0337,675,0.6043
E6C4-13,11,460,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,415,manually-reviewed-hybrid-spike-reference-v1,True,consensus candidate; manual review required,all-feature temporal similarity chain,0.0528,675,0.6043
E6C4-13,12,465,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,415,manually-reviewed-hybrid-spike-reference-v1,True,consensus candidate; manual review required,all-feature temporal similarity chain,0.0651,675,0.6043
E6C4-13,13,479,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,415,manually-reviewed-hybrid-spike-reference-v1,True,consensus candidate; manual review required,all-feature temporal similarity chain,0.0345,675,0.6043
E6C4-13,14,484,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,415,manually-reviewed-hybrid-spike-reference-v1,True,consensus candidate; manual review required,all-feature temporal similarity chain,0.0497,675,0.6043
E6C4-13,15,489,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,415,manually-reviewed-hybrid-spike-reference-v1,True,consensus candidate; manual review required,all-feature temporal similarity chain,0.0669,675,0.6043
E6C4-13,16,494,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,415,manually-reviewed-hybrid-spike-reference-v1,True,consensus candidate; manual review required,all-feature temporal similarity chain,0.1077,675,0.6043
E6C4-13,17,499,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,415,manually-reviewed-hybrid-spike-reference-v1,True,consensus candidate; manual review required,all-feature temporal similarity chain,0.0606,675,0.6043
E6C4-13,18,504,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,415,manually-reviewed-hybrid-spike-reference-v1,True,consensus candidate; manual review required,all-feature temporal similarity chain,0.0395,675,0.6043
E6C4-13,19,509,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,415,manually-reviewed-hybrid-spike-reference-v1,True,consensus candidate; manual review required,all-feature temporal similarity chain,0.06,675,0.6043
E6C4-13,20,514,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,415,manually-reviewed-hybrid-spike-reference-v1,True,consensus candidate; manual review required,all-feature temporal similarity chain,0.0813,675,0.6043
E6C4-13,21,519,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,415,manually-reviewed-hybrid-spike-reference-v1,True,consensus candidate; manual review required,all-feature temporal similarity chain,0.1043,675,0.6043
E6C4-13,22,526,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,415,manually-reviewed-hybrid-spike-reference-v1,True,consensus candidate; manual review required,all-feature temporal similarity chain,0.051,675,0.5772
E6C4-13,23,527,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,415,manually-reviewed-hybrid-spike-reference-v1,True,consensus candidate; manual review required,all-feature temporal similarity chain,0.0497,675,0.5611
E6C4-13,24,532,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,415,manually-reviewed-hybrid-spike-reference-v1,True,consensus candidate; manual review required,all-feature temporal similarity chain,0.0635,675,0.6043
E6C4-13,25,537,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,415,manually-reviewed-hybrid-spike-reference-v1,True,consensus candidate; manual review required,all-feature temporal similarity chain,0.0946,675,0.6043
E6C4-16,1,491,E6C4-16.mp4,89cbadc01206d71a83e5cb15854f5206d179c323afb374980e7293a9a027c33b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,491,manually-reviewed-hybrid-spike-reference-v1,False,reviewed reference seed; independent target review still required,reviewed reference seed,,,
E6C4-16,2,496,E6C4-16.mp4,89cbadc01206d71a83e5cb15854f5206d179c323afb374980e7293a9a027c33b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,491,manually-reviewed-hybrid-spike-reference-v1,True,consensus candidate; manual review required,all-feature temporal similarity chain,0.0209,2421,0.8573
E6C4-16,3,502,E6C4-16.mp4,89cbadc01206d71a83e5cb15854f5206d179c323afb374980e7293a9a027c33b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,491,manually-reviewed-hybrid-spike-reference-v1,True,consensus candidate; manual review required,all-feature temporal similarity chain,0.042,1378,0.6451
E6C4-16,4,508,E6C4-16.mp4,89cbadc01206d71a83e5cb15854f5206d179c323afb374980e7293a9a027c33b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,reviewed-spike-seed; independent target review required,491,manually-reviewed-hybrid-spike-reference-v1,True,consensus candidate; manual review required,all-feature temporal similarity chain,0.0209,1398,0.714
